week,deviceCategory,medium,sessions,searchSessions,avgTimeOnPage,bounceRate,pageviewsPerSession,goal1Completions,avgPageLoadTime
21,mobile,referral,25881,5244,53.8810351,42.48290252,4.908427031,677,2.229123864
21,mobile,social,846,338,0,59.92907801,1,0,0
21,mobile,social_shop,169,169,32.0295858,0,2,0,0
21,mobile,store_finder,169,0,0,100,1,0,0
21,mobile,website,112318,44826,62.46272933,22.13892698,4.85995121,338,2.930616189
21,mobile,weekly,169,0,0,100,1,0,0
21,tablet,(none),46856,19960,88.79577669,25.2710432,5.859164248,169,0
21,tablet,cpc,46856,18099,79.73878812,25.2710432,4.11187468,0,5.31583432
21,tablet,email,55821,5920,112.509947,37.27271099,3.030293259,169,15.33759163
21,tablet,online,1353,0,0,100,1,0,0
21,tablet,online-featuresliving,169,0,0,100,1,0,0
21,tablet,online-ros,169,0,36.53254438,0,3,0,0
21,tablet,online-site,169,0,41.22599705,0,5.00591716,0,0
21,tablet,organic,75612,25881,74.55191721,25.72739777,4.116317516,846,4.737308924
21,tablet,project_sheet,169,0,65.0591716,0,2,0,0
21,tablet,referral,3552,169,198.4046704,23.81756757,1.952421171,0,5.691177515
21,tablet,social,338,169,23.94985251,50,2.00295858,0,0
21,tablet,tablet,169,0,78.07100592,0,2,0,0
21,tablet,website,12010,5751,54.9204984,18.30974188,5.056286428,169,0
20,desktop,(none),132786,57174,63.42422452,20.12712184,5.049673911,1015,3.444308549
20,desktop,(not set),169,0,0,100,1,0,0
20,desktop,0,338,0,91.77541371,0,3.50295858,0,3.15937574
20,desktop,cpc,117900,49900,60.15531482,14.34690416,4.30273961,507,2.326271988
20,desktop,email,61065,16577,64.06946231,24.098911,5.41270777,1015,6.20764497
20,desktop,online,2876,0,34.49753695,82.33657858,1.352920723,0,0
20,desktop,online-featuresliving,169,0,0,100,1,0,0
20,desktop,online-fixed,169,0,0,100,1,0,0
20,desktop,online-grandrapids,169,0,0,100,1,0,0
20,desktop,online-guidlive,169,0,0,100,1,0,0
20,desktop,online-news,169,169,48.78723404,0,6.00591716,0,0
20,desktop,online-treasurecoast,169,0,0,100,1,0,0
20,desktop,organic,349472,169154,58.72830549,16.02131215,5.297191191,4229,2.560793047
20,desktop,re-direct,169,0,0,100,1,0,0
20,desktop,referral,18269,6935,65.39210449,24.07356725,4.360994034,338,2.623384615
20,desktop,social,677,169,28.19247312,0,3.747415066,0,0
20,desktop,website,11333,5075,64.46998187,16.42107121,4.537456984,0,1.995316568
20,mobile,(none),390576,105890,65.87204929,31.74542215,3.406673733,1861,8.568459577
20,mobile,banners,4398,1015,85.76318535,53.84265575,2.961573442,0,0
20,mobile,buyer_jewelry,169,0,0,100,1,0,0
20,mobile,cpc,662407,82378,73.2262459,64.3001961,2.15398237,507,4.562154946
20,mobile,craft_tip,169,169,0,0,1,0,0
20,mobile,email,122467,25035,74.88070361,38.12128982,3.752774217,169,3.777646814
20,mobile,mobile,338,0,0,50,1,0,0
20,mobile,online,9811,0,18.35028082,84.48680053,1.344817042,0,0
20,mobile,online-app,4229,0,0,100,1,0,0
20,mobile,online-breakingnews,169,0,0,100,1,0,0
20,mobile,online-corpuschristi,169,0,94.8996063,0,4.00591716,0,0
20,mobile,online-dispatchapp,169,0,0,100,1,0,0
20,mobile,online-evansville,169,0,0,100,1,0,0
20,mobile,online-featuresliving,169,0,7.00591716,0,2,0,0
20,mobile,online-flint,169,0,0,100,1,0,0
20,mobile,online-grandrapids,338,0,0,100,1,0,0
20,mobile,online-guidlive,169,0,0,100,1,0,0
20,mobile,online-knoxville,1861,0,388.0197239,72.70284793,1.272434175,0,0
20,mobile,online-lifestyle,169,169,17.0147929,0,3,0,0
20,mobile,online-memphis,169,0,0,100,1,0,0
20,mobile,online-news,1522,169,38.42182891,77.79237845,1.222733246,0,0
20,mobile,online-site,1522,0,0,100,1,0,0
20,mobile,online-treasurecoast,169,0,0,100,1,0,0
20,mobile,onlinewap,507,0,0,66.66666667,1,0,0
20,mobile,organic,463820,97771,66.17631137,43.58134621,2.991246604,1353,4.183182145
20,mobile,project_sheet,338,0,0,100,1,0,0
20,mobile,referral,31632,5075,72.14413725,42.24519474,4.213865706,169,0
20,mobile,social,1522,1015,32.81220786,11.10381078,5.779237845,0,0
20,mobile,website,101323,41612,57.95328722,21.03471078,4.325552935,0,3.115385478
20,mobile,weekly,507,169,87.70014771,33.33333333,2.33530572,0,0
20,tablet,(none),41612,16915,62.88838836,25.61040085,5.146327982,169,1.686357872
20,tablet,cpc,52776,19453,62.2384322,17.94944672,5.016030014,338,3.923230496
20,tablet,email,33831,6935,69.03033487,40.49835949,4.009961278,338,2.480257396
20,tablet,ipad,169,0,0,100,1,0,0
20,tablet,online,2199,0,0,100,1,0,0
20,tablet,online-evansville,169,0,0,100,1,0,0
20,tablet,online-featuresliving,169,0,0,100,1,0,0
20,tablet,online-newsatf,169,0,0,100,1,0,0
20,tablet,online-site,169,0,0,100,1,0,0
20,tablet,online-zone1,169,0,125.112426,0,2,0,0
20,tablet,online-zone4,169,0,0,0,1,0,0
20,tablet,organic,74089,31124,59.98483112,24.42872761,5.513733483,1184,5.734539791
20,tablet,printablecoupon1,169,0,0,100,1,0,0
20,tablet,referral,4905,1184,63.42391153,34.49541284,3.862385321,0,0
20,tablet,social,507,338,0,33.33333333,1,0,0
20,tablet,tablet,169,0,0,100,1,0,0
20,tablet,website,12010,6428,68.45163737,12.67277269,5.830974188,0,0
20,tablet,weekly,169,0,0,100,1,0,0
19,desktop,(none),150040,70875,63.99035967,16.45961077,5.643721674,2030,5.400446624
19,desktop,buyer_crafts,169,169,0,0,1,0,0
19,desktop,cpc,143781,62079,60.26280211,12.23527448,4.622349267,846,2.938092521
19,desktop,email,84746,17254,78.98710084,30.13947561,3.690628466,846,5.322840237
19,desktop,online,3721,0,4.832512315,90.91642032,1.272776135,0,0
19,desktop,online-breakingnews,338,0,0,50,1.5,0,0
19,desktop,online-hp,169,0,0,100,1,0,0
19,desktop,online-news,1015,169,12.58226601,66.69950739,3,0,2.420201183
19,desktop,organic,374676,175582,65.58363341,16.79451046,5.580133235,4736,3.928706736
19,desktop,referral,17423,4060,70.03073458,29.12816392,4.465993227,338,0
19,desktop,social,169,169,89.99310345,0,7.00591716,0,0
19,desktop,website,15055,6935,50.13932412,14.60644304,5.595416805,0,0
19,mobile,(none),408337,109104,61.37593159,33.30582338,3.806963366,507,5.413376049
19,mobile,banners,4398,677,49.53057454,61.52796726,2.230786721,0,0
19,mobile,buyer,169,0,32.5295858,0,3,0,0
19,mobile,cpc,635849,80179,67.51969644,62.72951597,2.407823241,1184,5.743293697
19,mobile,email,158328,23005,70.77348169,45.19225911,2.599357031,0,4.071213053
19,mobile,headboard,169,169,34.00591279,0,9.00591716,0,0
19,mobile,like2buy,169,169,11.51183432,0,3,0,0
19,mobile,online,9980,0,31.359375,89.82965932,1.237274549,0,0
19,mobile,online-app,3383,0,0,100,1,0,0
19,mobile,online-baycity,169,0,0,100,1,0,0
19,mobile,online-breakingnews,338,0,0,100,1,0,0
19,mobile,online-corpuschristi,169,0,309.7810651,0,3,0,0
19,mobile,online-detroit,169,0,0,100,1,0,0
19,mobile,online-dispatchapp,507,0,168.488189,66.66666667,2.001972387,0,0
19,mobile,online-evansville,169,0,0,100,1,0,0
19,mobile,online-featuresliving,338,0,0,100,1,0,0
19,mobile,online-grandrapids,338,0,0,100,1,0,0
19,mobile,online-kalamazoo,338,0,0,100,1,0,0
19,mobile,online-knoxville,1184,0,237.8655835,42.82094595,1.571790541,0,0
19,mobile,online-lifestyle,507,507,80.6141832,0,5.672583826,0,0
19,mobile,online-lifestyles,169,0,0,100,1,0,0
19,mobile,online-news,1184,0,844.7692308,85.72635135,1.285472973,0,0
19,mobile,online-sanbernardino,169,0,3,0,2,0,0
19,mobile,online-site,677,0,0,100,1,0,0
19,mobile,online-treasurecoast,338,0,0,100,1,0,0
19,mobile,online-weather,169,0,17.0147929,0,3,0,0
19,mobile,online300x250,169,0,0,100,1,0,0
19,mobile,onlinewap,169,0,0,100,1,0,0
19,mobile,organic,550765,110796,69.41522474,43.48896535,3.212224815,1692,3.277610567
19,mobile,project_sheet,507,0,0,100,1,0,0
19,mobile,referral,27403,4398,59.35246432,46.9145714,3.870342663,846,0
19,mobile,social,507,169,23.07988497,0,13.34516765,169,0
19,mobile,target 1 savings are blooming,169,0,39.7267356,0,5.00591716,0,0
19,mobile,website,115363,47194,56.24750171,22.28704177,4.395889497,169,2.393959764
19,tablet,(none),45672,20129,61.64798304,21.48143283,5.533280785,846,2.604255574
19,tablet,cpc,58866,25035,64.16788922,17.2408521,4.899381646,1015,6.720016555
19,tablet,email,43473,7104,81.4469131,38.90920801,3.124491063,507,4.083047337
19,tablet,ipad,507,0,0,100,1,0,0
19,tablet,online,1184,0,80.5739645,71.4527027,1.285472973,0,0
19,tablet,online-app,338,0,0,100,1,0,0
19,tablet,online-kent,169,0,0,100,1,0,0
19,tablet,online-news,169,0,0,100,1,0,0
19,tablet,online-newsatf,169,0,0,100,1,0,0
19,tablet,organic,78995,29940,66.44254604,24.62560922,5.301917843,1184,3.319499343
19,tablet,projectsheet,169,0,0,100,1,0,0
19,tablet,referral,6090,1353,87.74000771,33.33333333,3.555336617,0,0
19,tablet,tablet,338,0,0,100,1,0,0
19,tablet,website,14209,7443,76.34907243,17.85488071,5.559504539,0,0
18,desktop,(none),147333,66139,70.81936019,20.89552239,5.61308736,1522,5.032924511
18,desktop,(not set),169,0,0,100,1,0,0
18,desktop,cpc,140059,63602,52.11720903,13.28511556,4.705331325,1184,2.717616075
18,desktop,crafts,169,0,109.8838583,0,4.00591716,0,0
18,desktop,digitalcreative,169,0,0,100,1,0,0
18,desktop,email,74089,18776,69.08779095,21.91823348,7.000040492,1861,18.66417389
18,desktop,fabric,169,0,0,100,1,0,0
18,desktop,freeshipping4.25,169,0,66.0591716,0,3,0,0
18,desktop,online,2876,0,0,94.08901252,1.05876217,0,0
18,desktop,online-breakingnews,169,0,0,100,1,0,0
18,desktop,online-fixed,169,0,0,100,1,0,0
18,desktop,online-lifestyle,169,0,0,100,1,0,0
18,desktop,online-news,169,0,0,100,1,0,0
18,desktop,online-washtenaw,169,0,0,100,1,0,0
18,desktop,organic,361820,167124,65.30564052,15.38112874,5.762041899,5244,3.870666361
18,desktop,referral,25204,7443,70.89826911,24.1628313,5.087248056,338,2.121672906
18,desktop,social,507,169,43.60044313,0,3.67061144,0,0
18,desktop,website,11841,5413,53.85251035,14.28933367,4.857022211,0,0
18,desktop,weekly,169,0,12.01183432,0,3,0,0
18,mobile,(none),386178,106736,60.91779363,33.15802557,3.748579671,677,3.033431226
18,mobile,art,169,0,0,0,2,0,0
18,mobile,banners,4229,677,57.15795696,63.9867581,2,0,0
18,mobile,buyer,169,0,0,0,1,0,0
18,mobile,buyer_wearables,169,0,0,100,1,0,0
18,mobile,cards & party,169,0,0,100,1,0,0
18,mobile,cardsparty,169,169,27.34182634,0,30.0295858,0,0
18,mobile,cpc,606924,90328,67.90273962,60.2286283,2.374303867,1353,4.637385832
18,mobile,email,118408,18269,70.44789906,38.2854199,3.465703331,169,3.361695383
18,mobile,freeshipping4.25,169,169,251.8147783,0,7.00591716,0,0
18,mobile,jewelry,169,0,0,0,1,0,0
18,mobile,mobile,507,338,35.46157344,33.33333333,5.337278107,0,0
18,mobile,online,9134,0,89.70882585,85.18721261,1.27786293,0,0
18,mobile,online-app,3045,0,21.51923077,83.31691297,1.222003284,0,7.129485207
18,mobile,online-breakingnews,677,0,0,100,1,0,0
18,mobile,online-evansville,846,0,0,100,1,0,0
18,mobile,online-grandrapids,338,0,0,100,1,0,4.144769231
18,mobile,online-knoxville,1353,0,558.0748031,75.01847746,1.375461936,0,0
18,mobile,online-lifestyle,846,507,126.6152797,19.97635934,3.59929078,0,0
18,mobile,online-lifestyles,169,0,0,100,1,0,0
18,mobile,online-memphis,169,0,0,100,1,0,0
18,mobile,online-muskegon,169,0,0,100,1,0,0
18,mobile,online-site,1015,0,3,83.34975369,1.166502463,0,0
18,mobile,online300x250,677,0,0,100,1,0,0
18,mobile,onlinewap,338,0,2,50,1.5,0,0
18,mobile,organic,511183,106059,74.33688683,42.88542459,2.941099371,2030,2.558029389
18,mobile,project_sheet,507,0,81.30467491,66.66666667,8.34122288,0,0
18,mobile,re-direct,169,0,0,100,1,0,0
18,mobile,referral,26557,2706,47.9947767,49.04544941,3.515946831,846,0
18,mobile,social,1184,677,36.77579072,28.5472973,6.714527027,169,0
18,mobile,target 1 savings are blooming,846,338,34.01064459,39.95271868,2.998817967,0,0
18,mobile,vendor,169,169,97.0887574,0,2,0,0
18,mobile,website,97602,40766,49.86611241,19.06415852,4.726163398,169,1.951399042
18,mobile,weekly,169,0,0,100,1,0,0
18,tablet,(none),41950,19284,75.98078672,24.59594756,5.193563766,338,0
18,tablet,banners,338,338,52.81650974,0,14.51183432,0,0
18,tablet,cpc,52776,21144,71.24343568,22.11611338,4.041666667,169,5.895789686
18,tablet,email,40766,5920,111.6860599,41.49291076,3.510376294,169,0
18,tablet,mens_home_accents,169,0,0,100,1,0,0
18,tablet,online,2199,0,599.0443787,84.62937699,1.15370623,0,7.926210059
18,tablet,online-dispatchapp,169,0,0,100,1,0,0
18,tablet,online-hp,169,0,0,100,1,0,0
18,tablet,online-monroe,169,0,0,100,1,0,0
18,tablet,online-newsatf,169,0,0,100,1,0,0
18,tablet,organic,83224,35353,64.2279179,23.37426704,5.333317312,507,2.23599803
18,tablet,referral,3383,677,81.37168796,55.01034585,3.800177357,169,0
18,tablet,small_seasons,169,0,0,100,1,0,0
18,tablet,website,14378,8119,94.56068522,10.58561691,6.058839894,0,0
17,desktop,(none),135661,59035,67.11297351,21.07237894,5.041161424,1015,2.771594184
17,desktop,(not set),169,0,0,100,1,0,0
17,desktop,cpc,131771,60388,55.0746847,13.86420381,4.691904896,1692,2.460416505
17,desktop,digitalcreative,1184,0,54.27559055,71.4527027,1.429054054,0,0
17,desktop,email,89652,19453,85.03624344,27.16949984,4.166019721,846,5.050078217
17,desktop,online,3552,0,30.59219858,85.72635135,1.238175676,0,3.212923077
17,desktop,online-features,169,0,0,100,1,0,0
17,desktop,online-fixed,507,0,0,100,1,0,0
17,desktop,online-hp,169,0,0,100,1,0,0
17,desktop,online-inlandvalley,169,169,63.58274232,0,6.00591716,0,0
17,desktop,online-knoxville,169,0,0,100,1,0,0
17,desktop,online-news,677,0,0,100,1,0,0
17,desktop,online-newsatf,169,0,0,100,1,0,0
17,desktop,online-sanbernardino,169,0,65.0591716,0,2,0,0
17,desktop,online-zone4,169,0,0,100,1,0,0
17,desktop,organic,359621,174059,66.08855923,15.66315649,5.869710056,3721,2.768544828
17,desktop,project_sheet,169,0,0,0,1,0,0
17,desktop,re-direct,169,0,0,100,1,0,0
17,desktop,referral,24696,9642,67.24223204,23.97149336,5.034337545,0,1.938270443
17,desktop,social,507,169,20.89411765,33.33333333,1.33530572,0,0
17,desktop,website,12179,6766,62.98930947,18.0556696,6,0,1.549549754
17,mobile,(none),390069,100647,65.45091709,34.21497222,3.736338955,1184,3.288770047
17,mobile,cpc,537909,70368,71.88196668,61.28936307,2.304090469,1015,8.370747208
17,mobile,crafts,169,169,0,0,1,0,0
17,mobile,crafts_projectsheet,169,0,0,100,1,0,0
17,mobile,email,161542,24696,74.15815336,39.6856545,3.278534375,677,4.037533516
17,mobile,freeshipping4.18,169,169,14.16551724,0,7.00591716,0,0
17,mobile,like2buy,169,0,91.56889764,0,4.00591716,0,0
17,mobile,"media connect partners, llc",169,0,0,100,1,0,0
17,mobile,mobile,846,507,68.77947826,39.95271868,4.398345154,0,0
17,mobile,mobile-abilene,169,0,1706.550296,0,2,0,0
17,mobile,online,16577,507,98.04631112,78.57272124,1.489774989,0,0
17,mobile,online-app,7612,0,98.37352246,91.10614819,1.111140305,0,0
17,mobile,online-breakingnews,169,0,17.5147929,0,3,0,0
17,mobile,online-corpuschristi,338,0,0,100,1,0,0
17,mobile,online-detroit,507,0,0,100,1,0,0
17,mobile,online-evansville,507,0,11.97640118,66.66666667,1.668639053,0,0
17,mobile,online-featuresliving,507,0,20.89411765,66.66666667,1.33530572,0,0
17,mobile,online-grandrapids,169,0,59.05325444,0,2,0,0
17,mobile,online-iphoneapp,507,0,0,100,1,0,0
17,mobile,online-knoxville,1692,0,0,100,1,0,0
17,mobile,online-lansing,169,0,0,100,1,0,0
17,mobile,online-lifestyle,507,338,132.9246677,0,3.67061144,0,0
17,mobile,online-lifestyles,338,0,0,100,1,0,0
17,mobile,online-news,169,0,70.06508876,0,2,0,0
17,mobile,online-sanangelo,169,169,32.39125296,0,6.00591716,0,0
17,mobile,online-site,2199,0,130.1183432,92.31468849,1.15370623,0,0
17,mobile,online-treasurecoast,169,0,0,100,1,0,0
17,mobile,online300x250,338,0,0,100,1,0,0
17,mobile,onlinewap,338,0,0,100,1,0,0
17,mobile,organic,501034,103353,74.28092074,43.55173501,3.084401458,2706,2.990628197
17,mobile,project_sheet,338,0,0,100,1,0,0
17,mobile,projectsheet,169,0,0,100,1,0,0
17,mobile,referral,23005,3045,53.29769261,44.11649641,4.411736579,338,1.052782939
17,mobile,small_seasons,338,0,0,100,1,0,0
17,mobile,social,1015,0,43.16334975,66.69950739,6,0,0
17,mobile,target 1 savings are blooming,169,0,0,100,1,0,0
17,mobile,website,103691,44657,57.40030652,17.12877685,5.057111996,169,1.681508326
17,mobile,weekly,169,169,8.00591716,0,2,0,0
17,tablet,(none),46179,20975,78.40721079,25.64152537,5.377292709,338,3.757173564
17,tablet,cpc,44657,18269,76.59727818,19.31835994,4.91284681,338,10.01961538
17,tablet,crafts,169,169,0,0,1,0,0
17,tablet,email,46856,8458,80.94282148,42.23792044,3.718392522,169,0
17,tablet,ipad,507,0,0,100,1,0,0
17,tablet,online,2876,0,988.8994083,94.08901252,1.05876217,0,0
17,tablet,online-news,507,0,0,100,1,0,0
17,tablet,online-newsatf,507,0,0,100,1,0,0
17,tablet,organic,79333,31632,60.13927342,25.37279568,5.349690545,338,6.712106509
17,tablet,project_sheet,169,0,0,100,1,0,0
17,tablet,projectsheet,169,0,0,100,1,0,0
17,tablet,referral,4060,507,78.88499347,62.48768473,4.54137931,0,0
17,tablet,tablet,169,0,0,100,1,0,0
17,tablet,website,12179,7274,84.39826101,8.334017571,5.027834798,0,0
16,desktop,(none),133462,58527,69.82671463,18.5041435,4.783286628,677,4.612654014
16,desktop,(not set),338,0,113.2125984,0,2.50295858,0,0
16,desktop,buyer_homeaccents_steve,169,0,0,0,1,0,0
16,desktop,cpc,139044,68338,54.01038625,10.58370012,4.6241046,846,3.03093048
16,desktop,digitalcreative,1353,0,55.94094488,62.52771619,1.375461936,0,4.398
16,desktop,email,59035,14547,66.99893474,26.64690438,5.481341577,677,3.017745562
16,desktop,large seasons,169,0,0,0,1,0,0
16,desktop,online,3552,169,15.41527094,85.72635135,1.571509009,0,1.955781065
16,desktop,online-breakingnews,169,0,0,0,2,0,0
16,desktop,online-knoxville,169,0,0,100,1,0,0
16,desktop,online-lifestyles,169,0,0,100,1,0,0
16,desktop,online-news,338,0,74.92125984,50,2.50295858,0,0
16,desktop,online-sanbernardino,169,0,27.02366864,0,2,0,0
16,desktop,organic,352686,161711,60.88526551,16.88243934,5.523737829,4567,2.353053113
16,desktop,printablecoupon2,169,0,62.0591716,0,2,0,0
16,desktop,project_sheet,507,0,0,100,1,0,0
16,desktop,referral,26726,8796,56.00784261,21.51837162,5.696288259,507,2.425873767
16,desktop,social,169,0,302.2721893,0,2,0,0
16,desktop,store_finder,169,0,0,100,1,0,0
16,desktop,website,11164,4736,69.59514294,18.18344679,4.787979219,0,2.510284024
16,mobile,(none),398019,104199,66.7905332,33.48910479,3.587336283,507,3.003345217
16,mobile,cards & party,169,0,0,0,1,0,0
16,mobile,cpc,557024,75273,70.92504541,61.73701672,2.399634486,338,6.567441662
16,mobile,email,124328,21483,77.71466186,36.32649122,3.575509941,677,3.479129459
16,mobile,freeshipping,338,0,401.6784661,0,2.00295858,0,0
16,mobile,like2buy,169,0,0,100,1,0,0
16,mobile,"media connect partners, llc",169,0,0,100,1,0,0
16,mobile,mobile,846,169,46.50103458,59.92907801,4.998817967,0,0
16,mobile,online,10488,0,59.09618008,82.25591152,1.838672769,0,0
16,mobile,online-anderson,169,0,0,100,1,0,0
16,mobile,online-app,4060,169,112.6581281,79.16256158,1.25,0,0
16,mobile,online-bay,169,0,0,100,1,0,0
16,mobile,online-baycity,169,0,0,100,1,0,1.437307692
16,mobile,online-breakingnews,507,0,193.6047198,66.66666667,1.668639053,0,0
16,mobile,online-corpuschristi,338,0,50.27952756,50,2.50295858,0,0
16,mobile,online-detroit,507,0,13.97050147,66.66666667,1.668639053,0,0
16,mobile,online-evansville,507,0,0,100,1,0,0
16,mobile,online-featuresliving,338,0,66.36283186,50,2.00295858,0,0
16,mobile,online-grandrapids,507,0,9.952941176,66.66666667,1.33530572,0,0
16,mobile,online-knoxville,169,0,0,100,1,0,0
16,mobile,online-life,169,0,180.1417323,0,4.00591716,0,0
16,mobile,online-lifestyle,507,169,119.207684,33.33333333,8.34122288,0,0
16,mobile,online-lifestyles,507,0,19.95870206,66.66666667,1.668639053,0,2.693449704
16,mobile,online-memphis,338,0,0,50,1,0,0
16,mobile,online-muskegon,338,0,13.31889764,50,2.50295858,0,0
16,mobile,online-news,677,0,0,74.88921713,1,0,0
16,mobile,online-site,1184,0,32.89750329,71.4527027,2.285472973,0,0
16,mobile,online-tablet,169,0,0,100,1,0,0
16,mobile,online300x250,677,0,0,100,1,0,0
16,mobile,onlinewap,169,0,0,100,1,0,0
16,mobile,organic,537402,101661,67.83844242,46.20712241,2.938935843,1184,2.881711357
16,mobile,project_sheet,846,338,29.55645161,59.92907801,3.19858156,0,0
